crime_rate,crowd_density,time_of_day,weather_condition,longitude,latitude,location_type,city,place
872,430,evening,Sunny,84.7487,22.5024,Rural,Hyderabad,Park Street
1214,373,evening,Rainy,87.9957,15.722,Suburban,Hyderabad,MG Road
129,109,evening,Clear,72.0645,33.7721,Rural,Ahmedabad,Park Street
1517,257,morning,Cloudy,83.3949,11.5146,Urban,Ahmedabad,Juhu Beach
1236,248,afternoon,Cloudy,85.8096,30.122,Suburban,Hyderabad,Marine Drive
1425,121,morning,Sunny,81.0951,14.9217,Suburban,Delhi,Juhu Beach
1881,450,night,Rainy,89.2198,9.9531,Rural,Ahmedabad,Charminar
1564,423,evening,Cloudy,77.3465,25.0992,Suburban,Ahmedabad,Juhu Beach
1548,169,night,Sunny,73.251,21.3002,Suburban,Ahmedabad,Marine Drive
1025,102,night,Cloudy,83.4525,30.0211,Rural,Hyderabad,Juhu Beach
56,293,evening,Rainy,86.7162,13.1162,Rural,Hyderabad,Juhu Beach
1391,177,afternoon,Rainy,82.4166,17.2068,Suburban,Chennai,Juhu Beach
297,404,morning,Foggy,94.95,11.5506,Rural,Chennai,Connaught Place
706,172,evening,Foggy,88.4406,29.4722,Rural,Bengaluru,Park Street
453,323,night,Sunny,94.6943,16.8551,Urban,Delhi,Park Street
735,100,afternoon,Sunny,96.1267,16.9949,Urban,Hyderabad,MG Road
1583,75,afternoon,Foggy,84.2886,24.6699,Suburban,Ahmedabad,Connaught Place
1605,444,night,Clear,75.0808,22.3122,Urban,Mumbai,Park Street
1923,339,afternoon,Sunny,88.9549,33.2632,Suburban,Chennai,Juhu Beach
362,309,evening,Sunny,74.8167,30.0933,Rural,Mumbai,Juhu Beach
1168,218,morning,Clear,76.5919,28.2734,Suburban,Chennai,Park Street
852,41,night,Cloudy,92.9334,26.1309,Rural,Hyderabad,MG Road
1371,416,evening,Cloudy,90.935,26.3132,Urban,Delhi,Charminar
1667,182,morning,Rainy,88.4059,31.8255,Suburban,Ahmedabad,Marine Drive
1481,152,evening,Foggy,75.2094,11.87,Urban,Pune,Park Street
160,350,evening,Foggy,76.4619,34.1633,Rural,Bengaluru,MG Road
725,125,morning,Foggy,77.7017,16.2647,Urban,Pune,Park Street
851,32,night,Sunny,77.0531,13.0913,Suburban,Hyderabad,Connaught Place
699,68,evening,Clear,84.5693,8.4263,Rural,Bengaluru,Charminar
1571,497,morning,Sunny,83.1824,19.6549,Urban,Bengaluru,Marine Drive
1098,489,morning,Cloudy,96.3044,28.3629,Suburban,Chennai,Charminar
1076,310,evening,Rainy,91.3379,27.6358,Rural,Ahmedabad,Park Street
1283,141,morning,Sunny,86.6396,8.7012,Suburban,Pune,Marine Drive
544,152,afternoon,Clear,81.9732,23.9951,Rural,Pune,Park Street
1973,260,night,Sunny,77.2884,14.7464,Rural,Chennai,Juhu Beach
1877,44,evening,Rainy,89.7637,15.3522,Suburban,Kolkata,Park Street
312,1,morning,Clear,96.827,32.1995,Urban,Pune,Connaught Place
1465,467,evening,Cloudy,68.5608,35.514,Rural,Ahmedabad,MG Road
1352,484,night,Cloudy,72.0946,33.1846,Suburban,Delhi,Park Street
1865,197,night,Clear,76.6464,22.4901,Urban,Ahmedabad,Marine Drive
956,309,afternoon,Cloudy,93.4507,8.0585,Rural,Mumbai,Connaught Place
1494,454,evening,Cloudy,68.0894,25.9973,Urban,Ahmedabad,Park Street
883,126,afternoon,Sunny,96.1652,16.2806,Suburban,Kolkata,Juhu Beach
1993,76,morning,Clear,68.3358,27.9348,Rural,Ahmedabad,Park Street
714,243,morning,Sunny,75.7373,9.5159,Suburban,Delhi,Park Street
964,488,night,Foggy,92.4325,20.2871,Suburban,Delhi,Connaught Place
1279,135,night,Sunny,86.448,13.7829,Rural,Pune,Marine Drive
720,290,afternoon,Cloudy,82.7481,25.8618,Suburban,Kolkata,Juhu Beach
434,9,evening,Sunny,79.8639,28.5862,Suburban,Bengaluru,Charminar
947,40,evening,Foggy,77.3303,13.2525,Urban,Mumbai,Marine Drive
1599,178,evening,Clear,91.1627,25.3584,Rural,Delhi,Charminar
488,294,morning,Clear,77.9109,11.9348,Urban,Hyderabad,MG Road
270,188,morning,Rainy,85.3219,34.8801,Rural,Mumbai,Connaught Place
1383,102,night,Cloudy,85.142,25.564,Suburban,Delhi,Marine Drive
607,264,night,Clear,88.6882,21.4279,Urban,Kolkata,MG Road
1858,313,morning,Sunny,91.6651,31.5888,Urban,Bengaluru,Marine Drive
908,97,afternoon,Cloudy,79.8682,13.5806,Suburban,Bengaluru,Juhu Beach
179,424,evening,Cloudy,90.289,27.3,Urban,Mumbai,Park Street
157,348,morning,Foggy,77.571,10.8443,Suburban,Hyderabad,Park Street
595,202,evening,Foggy,75.2077,35.3828,Urban,Delhi,Marine Drive
674,106,night,Rainy,79.3089,22.2531,Suburban,Chennai,MG Road
1129,133,morning,Sunny,76.3382,13.6694,Suburban,Chennai,Charminar
952,287,evening,Sunny,75.2494,28.1534,Urban,Hyderabad,Park Street
789,479,afternoon,Sunny,77.8872,29.6414,Rural,Chennai,MG Road
424,385,night,Cloudy,77.8346,19.4868,Urban,Chennai,MG Road
1716,491,evening,Foggy,78.0961,10.4205,Rural,Delhi,Park Street
880,348,evening,Sunny,80.8172,29.6983,Urban,Hyderabad,MG Road
83,86,morning,Cloudy,85.8105,34.0808,Urban,Chennai,Park Street
283,240,morning,Sunny,75.8194,32.5762,Urban,Delhi,Juhu Beach
1417,304,evening,Sunny,94.0897,18.2688,Rural,Chennai,Connaught Place
655,217,morning,Rainy,71.4245,36.1797,Rural,Ahmedabad,Park Street
344,449,morning,Clear,90.6223,20.3031,Rural,Chennai,MG Road
1578,164,morning,Rainy,89.9134,10.4434,Urban,Ahmedabad,Charminar
359,194,night,Sunny,88.6857,29.7718,Rural,Kolkata,MG Road
208,205,evening,Clear,72.1242,16.9674,Urban,Kolkata,Charminar
1824,190,morning,Sunny,71.4908,26.2528,Rural,Bengaluru,MG Road
467,438,morning,Clear,84.9387,10.9818,Urban,Ahmedabad,Park Street
380,98,evening,Cloudy,92.2389,24.0866,Suburban,Hyderabad,Charminar
685,88,evening,Foggy,88.6991,8.3791,Urban,Bengaluru,Connaught Place
146,385,afternoon,Sunny,68.0165,13.8902,Rural,Delhi,Charminar
1386,12,afternoon,Sunny,81.3306,22.0122,Rural,Kolkata,Connaught Place
511,368,morning,Clear,73.7906,26.3869,Suburban,Mumbai,MG Road
1175,383,evening,Sunny,90.0457,26.7006,Suburban,Mumbai,Juhu Beach
1801,247,afternoon,Cloudy,78.6625,33.16,Rural,Chennai,Juhu Beach
684,69,evening,Sunny,81.099,30.5997,Urban,Chennai,MG Road
130,167,morning,Sunny,78.0833,13.8959,Rural,Hyderabad,Marine Drive
1935,446,evening,Rainy,84.6783,32.5633,Suburban,Chennai,MG Road
1842,144,morning,Clear,90.2514,33.3634,Urban,Chennai,Connaught Place
1777,431,evening,Clear,93.7861,33.2014,Rural,Ahmedabad,Charminar
1079,226,morning,Clear,89.8669,22.9323,Suburban,Bengaluru,Juhu Beach
1897,282,morning,Rainy,71.2898,35.3838,Suburban,Delhi,Charminar
705,93,afternoon,Clear,88.176,30.1176,Rural,Hyderabad,Charminar
525,39,morning,Cloudy,76.4737,8.8857,Rural,Chennai,Charminar
703,392,evening,Rainy,95.8935,36.3607,Suburban,Bengaluru,Park Street
546,41,morning,Sunny,84.7818,8.2169,Urban,Bengaluru,Connaught Place
1327,290,evening,Rainy,93.312,18.177,Rural,Kolkata,Park Street
1048,109,morning,Cloudy,83.0006,32.37,Suburban,Pune,Charminar
1207,59,night,Sunny,75.2093,17.9424,Urban,Mumbai,MG Road
127,207,evening,Rainy,79.42,31.8014,Suburban,Chennai,Charminar
1707,485,morning,Rainy,70.6291,13.828,Urban,Pune,Charminar
555,356,afternoon,Sunny,86.6847,9.7755,Suburban,Pune,Charminar
1660,496,afternoon,Cloudy,87.5804,12.2032,Suburban,Mumbai,Connaught Place
1197,329,night,Foggy,78.5672,25.5351,Rural,Pune,Connaught Place
1388,382,afternoon,Rainy,75.3989,22.7576,Rural,Delhi,Park Street
456,251,night,Cloudy,78.3556,23.8696,Rural,Chennai,Marine Drive
1454,202,morning,Clear,71.9678,24.0296,Rural,Ahmedabad,Park Street
1318,91,morning,Sunny,73.2428,29.8813,Suburban,Hyderabad,Juhu Beach
1109,345,afternoon,Rainy,75.8992,27.4663,Rural,Mumbai,Connaught Place
208,357,morning,Rainy,79.7095,22.4569,Urban,Chennai,Connaught Place
581,479,night,Sunny,85.9891,17.6421,Suburban,Hyderabad,Marine Drive
776,58,evening,Cloudy,79.5875,14.1257,Rural,Bengaluru,Connaught Place
1524,155,evening,Foggy,78.2957,32.4629,Suburban,Ahmedabad,Marine Drive
1992,44,evening,Foggy,96.3953,23.4233,Urban,Mumbai,Juhu Beach
1074,339,evening,Rainy,82.7506,15.5832,Rural,Kolkata,Charminar
343,225,afternoon,Sunny,75.8335,32.0622,Suburban,Chennai,Charminar
485,497,night,Clear,83.4482,12.4797,Rural,Delhi,MG Road
1012,58,night,Cloudy,85.6198,13.0816,Urban,Hyderabad,Connaught Place
867,308,afternoon,Cloudy,68.7161,23.6658,Rural,Delhi,Marine Drive
1117,406,afternoon,Sunny,92.6123,25.9416,Urban,Bengaluru,Marine Drive
166,470,evening,Sunny,84.1246,33.7768,Urban,Ahmedabad,Juhu Beach
1687,64,afternoon,Foggy,80.2303,29.9629,Suburban,Mumbai,Charminar
650,478,afternoon,Rainy,83.3807,26.3734,Rural,Mumbai,MG Road
32,496,afternoon,Sunny,82.2533,19.0599,Suburban,Ahmedabad,Charminar
1769,451,night,Cloudy,83.2463,23.83,Rural,Chennai,Park Street
487,201,evening,Clear,79.1423,32.4158,Urban,Hyderabad,Marine Drive
1182,265,evening,Foggy,81.2061,18.2647,Rural,Hyderabad,Juhu Beach
1497,223,morning,Sunny,92.6114,15.8487,Suburban,Kolkata,Park Street
683,378,morning,Cloudy,72.4071,30.2599,Urban,Ahmedabad,Connaught Place
1888,421,evening,Foggy,80.6849,30.9173,Rural,Kolkata,Park Street
1737,223,evening,Sunny,81.9018,32.3292,Suburban,Chennai,Charminar
732,465,morning,Cloudy,86.5058,31.9525,Suburban,Kolkata,Juhu Beach
523,81,night,Clear,83.407,10.0112,Rural,Delhi,Park Street
1166,272,evening,Cloudy,91.6164,24.5667,Urban,Hyderabad,Charminar
160,292,morning,Clear,82.4639,26.8985,Rural,Mumbai,MG Road
1260,411,morning,Rainy,74.0924,36.8524,Suburban,Delhi,MG Road
487,375,evening,Sunny,88.122,11.7486,Rural,Chennai,Connaught Place
558,210,morning,Rainy,80.7211,23.3402,Rural,Ahmedabad,Connaught Place
1081,499,evening,Clear,80.4556,9.4631,Rural,Hyderabad,MG Road
1084,475,morning,Rainy,82.0576,30.3384,Suburban,Kolkata,MG Road
1464,198,night,Cloudy,94.4408,22.0728,Suburban,Ahmedabad,Connaught Place
594,285,evening,Foggy,73.3477,25.0636,Rural,Chennai,MG Road
938,184,morning,Rainy,70.2967,31.8944,Suburban,Ahmedabad,Juhu Beach
1769,11,evening,Cloudy,69.4565,23.6865,Suburban,Ahmedabad,Charminar
94,52,night,Sunny,93.5452,33.8111,Rural,Ahmedabad,Connaught Place
555,339,afternoon,Cloudy,76.2783,13.5821,Rural,Hyderabad,Juhu Beach
1490,244,night,Sunny,73.5344,27.9881,Urban,Delhi,Juhu Beach
1457,239,afternoon,Rainy,86.1942,29.4208,Suburban,Delhi,Juhu Beach
1574,489,morning,Sunny,84.962,24.9305,Rural,Bengaluru,Marine Drive
880,60,night,Foggy,94.8676,20.2822,Rural,Ahmedabad,Connaught Place
1531,148,morning,Sunny,82.7739,36.3972,Suburban,Delhi,Marine Drive
1930,106,night,Clear,96.6782,23.9863,Rural,Pune,Connaught Place
1361,265,morning,Sunny,86.299,14.7831,Rural,Pune,MG Road
1134,326,morning,Rainy,80.8167,30.6453,Suburban,Delhi,Marine Drive
1779,416,afternoon,Cloudy,77.0932,36.7459,Rural,Bengaluru,Park Street
38,10,night,Foggy,82.8056,18.6948,Rural,Pune,MG Road
1788,364,evening,Rainy,81.3433,16.6091,Urban,Delhi,Juhu Beach
288,81,afternoon,Clear,94.0615,33.9786,Suburban,Kolkata,Juhu Beach
1619,96,evening,Foggy,86.0002,30.0339,Suburban,Kolkata,Marine Drive
1441,399,morning,Cloudy,71.7066,29.6928,Urban,Mumbai,Connaught Place
1474,401,afternoon,Cloudy,69.8787,15.5001,Rural,Mumbai,Charminar
629,454,morning,Cloudy,90.5571,36.1128,Rural,Mumbai,Park Street
1083,101,evening,Cloudy,89.7384,26.5698,Rural,Delhi,Connaught Place
684,307,afternoon,Rainy,70.8837,31.0838,Suburban,Chennai,MG Road
1740,327,afternoon,Rainy,85.7732,28.4369,Suburban,Chennai,Connaught Place
925,465,afternoon,Cloudy,90.8076,14.7245,Urban,Pune,Marine Drive
219,17,night,Foggy,76.541,25.4777,Urban,Delhi,Charminar
57,181,morning,Sunny,91.34,24.3249,Suburban,Hyderabad,Park Street
1122,417,night,Foggy,84.291,20.2396,Suburban,Mumbai,MG Road
342,120,evening,Clear,90.4571,20.3898,Suburban,Kolkata,Charminar
1429,457,morning,Foggy,93.6396,30.2966,Suburban,Chennai,Charminar
224,154,morning,Cloudy,82.4753,35.7536,Rural,Delhi,Charminar
1870,374,evening,Clear,76.42,16.1486,Rural,Mumbai,Charminar
263,322,night,Clear,72.8398,16.4632,Urban,Pune,Park Street
1016,436,evening,Rainy,88.0773,8.3877,Urban,Delhi,Charminar
1944,49,afternoon,Cloudy,86.4317,18.8583,Rural,Pune,Juhu Beach
1234,486,morning,Foggy,88.3478,9.1971,Urban,Mumbai,Marine Drive
1191,362,evening,Foggy,95.4298,32.2157,Suburban,Mumbai,Charminar
1155,182,morning,Clear,90.7006,17.4599,Suburban,Chennai,MG Road
746,49,morning,Clear,96.5383,25.7756,Urban,Hyderabad,MG Road
173,147,morning,Rainy,79.4209,32.0183,Suburban,Kolkata,Connaught Place
579,219,evening,Clear,93.4202,29.6048,Urban,Ahmedabad,Marine Drive
1300,391,morning,Rainy,90.6714,27.4273,Suburban,Chennai,Marine Drive
1410,354,evening,Rainy,77.474,11.4331,Suburban,Pune,Park Street
1862,432,night,Cloudy,72.053,8.6249,Rural,Kolkata,Charminar
1488,397,afternoon,Sunny,96.6154,33.0503,Suburban,Kolkata,Juhu Beach
1666,404,afternoon,Cloudy,73.3797,32.1887,Urban,Hyderabad,Connaught Place
1769,153,afternoon,Cloudy,93.7265,35.9256,Suburban,Delhi,Connaught Place
1693,441,night,Rainy,80.4614,29.7557,Suburban,Pune,Charminar
844,166,afternoon,Sunny,82.1458,25.7182,Rural,Ahmedabad,MG Road
187,156,morning,Sunny,90.7151,21.3682,Urban,Hyderabad,Charminar
665,292,afternoon,Foggy,88.901,12.1028,Rural,Chennai,Marine Drive
291,320,evening,Foggy,74.7348,23.439,Urban,Ahmedabad,Connaught Place
739,415,afternoon,Rainy,94.8254,18.2552,Rural,Hyderabad,Juhu Beach
128,51,morning,Foggy,91.9379,23.6672,Urban,Delhi,Connaught Place
315,260,evening,Clear,80.4606,25.0604,Suburban,Chennai,Juhu Beach
334,414,afternoon,Cloudy,79.9468,13.6989,Urban,Kolkata,Marine Drive
344,57,afternoon,Clear,75.1439,36.3172,Urban,Bengaluru,MG Road
1287,76,evening,Foggy,86.0429,34.4923,Urban,Mumbai,Connaught Place
1600,65,evening,Clear,93.7034,28.0497,Urban,Kolkata,Park Street
1099,144,afternoon,Sunny,76.437,34.3262,Suburban,Chennai,MG Road
178,230,afternoon,Foggy,72.3043,15.9521,Suburban,Hyderabad,Connaught Place
10,44,morning,Clear,70.1713,8.7507,Suburban,Delhi,Park Street
185,46,morning,Cloudy,87.9767,18.9359,Suburban,Kolkata,MG Road
1498,306,night,Foggy,94.8437,8.7564,Urban,Ahmedabad,MG Road
442,471,night,Sunny,88.1473,26.3381,Urban,Pune,Charminar
117,389,afternoon,Foggy,79.1691,17.9813,Urban,Bengaluru,Charminar
1125,13,night,Foggy,89.4315,36.9735,Rural,Delhi,MG Road
790,476,afternoon,Clear,93.3805,23.789,Urban,Ahmedabad,Charminar
1774,372,morning,Foggy,90.8234,30.7771,Rural,Bengaluru,MG Road
1178,396,night,Foggy,90.71,19.8761,Suburban,Chennai,Park Street
1335,431,evening,Sunny,73.8729,25.9082,Urban,Pune,Connaught Place
845,141,night,Sunny,88.9719,24.7375,Suburban,Hyderabad,Park Street
909,453,night,Cloudy,89.2112,11.0824,Suburban,Bengaluru,MG Road
936,27,night,Rainy,83.906,36.1713,Urban,Hyderabad,Marine Drive
18,258,morning,Foggy,81.2516,13.1101,Urban,Hyderabad,MG Road
519,439,night,Cloudy,77.7891,9.89,Rural,Pune,Connaught Place
1960,35,afternoon,Clear,74.7175,20.9108,Urban,Chennai,Charminar
609,238,morning,Clear,90.139,18.7499,Rural,Hyderabad,Charminar
1676,264,afternoon,Foggy,79.4332,17.8726,Urban,Chennai,Park Street
427,82,evening,Foggy,91.979,29.5397,Suburban,Delhi,MG Road
1004,130,afternoon,Rainy,84.3284,27.0861,Suburban,Chennai,Juhu Beach
1243,42,morning,Foggy,78.3512,34.3554,Rural,Pune,Marine Drive
1834,23,night,Sunny,75.8149,30.6024,Rural,Ahmedabad,Park Street
442,288,night,Clear,94.2738,35.8451,Rural,Ahmedabad,MG Road
845,440,evening,Cloudy,73.9086,28.2004,Suburban,Chennai,Park Street
913,389,night,Cloudy,93.9328,15.3522,Suburban,Bengaluru,Charminar
1030,218,afternoon,Rainy,72.7806,29.8762,Rural,Bengaluru,Park Street
46,383,afternoon,Cloudy,85.104,30.5525,Suburban,Pune,Charminar
1976,478,afternoon,Clear,92.7511,24.9741,Rural,Pune,Connaught Place
1607,201,night,Foggy,88.3018,14.89,Suburban,Hyderabad,Connaught Place
1610,373,afternoon,Clear,92.0058,28.5469,Rural,Kolkata,Park Street
87,275,night,Clear,78.079,24.1461,Rural,Ahmedabad,MG Road
277,199,morning,Cloudy,95.7763,11.1595,Rural,Chennai,Juhu Beach
1527,224,morning,Cloudy,86.7077,23.4428,Urban,Mumbai,Marine Drive
1181,21,morning,Foggy,87.6675,12.9954,Rural,Mumbai,Park Street
158,47,afternoon,Rainy,75.0498,11.8583,Rural,Ahmedabad,Connaught Place
48,114,night,Clear,74.5586,25.4939,Suburban,Pune,Marine Drive
1367,413,night,Clear,77.9623,10.786,Urban,Delhi,MG Road
1558,477,morning,Sunny,86.5068,28.1806,Urban,Kolkata,Park Street
1021,451,morning,Sunny,77.0324,8.5188,Rural,Kolkata,Charminar
654,11,night,Foggy,88.0576,29.0574,Urban,Pune,Marine Drive
903,393,morning,Clear,86.8664,20.3558,Suburban,Hyderabad,Juhu Beach
1790,475,evening,Clear,91.204,27.7257,Suburban,Delhi,Charminar
351,378,night,Cloudy,91.7864,13.3411,Suburban,Delhi,Charminar
1350,51,evening,Rainy,92.7966,16.946,Suburban,Bengaluru,Juhu Beach
1915,440,night,Clear,90.9057,13.8902,Rural,Kolkata,Park Street
5,179,night,Rainy,74.0255,35.0895,Urban,Hyderabad,Park Street
32,401,morning,Rainy,92.2118,19.1326,Urban,Pune,Park Street
1513,345,morning,Foggy,83.8087,29.3745,Urban,Mumbai,Charminar
1473,87,evening,Cloudy,86.4717,12.9131,Rural,Mumbai,Connaught Place
440,83,morning,Rainy,96.5495,33.669,Rural,Bengaluru,MG Road
1469,125,evening,Cloudy,83.8694,17.936,Rural,Delhi,Park Street
1732,370,night,Cloudy,69.7354,24.9109,Urban,Ahmedabad,MG Road
1899,4,morning,Foggy,75.2022,29.6506,Suburban,Kolkata,Marine Drive
1338,425,morning,Rainy,89.6736,23.967,Urban,Hyderabad,Marine Drive
822,281,evening,Clear,72.0598,17.5857,Rural,Mumbai,Juhu Beach
465,461,evening,Clear,72.3471,19.9071,Suburban,Chennai,Park Street
395,287,morning,Clear,90.9897,33.0345,Rural,Delhi,Marine Drive
1687,15,morning,Cloudy,73.3391,17.1241,Rural,Hyderabad,Charminar
1954,417,night,Rainy,72.3052,22.8115,Urban,Bengaluru,Park Street
1733,186,afternoon,Cloudy,82.7442,13.8906,Rural,Delhi,Juhu Beach
1868,107,morning,Foggy,83.1243,32.615,Suburban,Pune,MG Road
334,455,night,Cloudy,82.5091,9.5691,Urban,Kolkata,Juhu Beach
178,350,afternoon,Cloudy,74.1359,26.2922,Urban,Pune,Charminar
238,310,morning,Foggy,78.028,35.739,Suburban,Ahmedabad,Park Street
733,234,night,Sunny,90.4981,12.1489,Suburban,Ahmedabad,Marine Drive
1942,43,afternoon,Foggy,77.1072,15.2869,Urban,Pune,MG Road
229,404,morning,Clear,70.4663,21.3636,Urban,Kolkata,Juhu Beach
530,309,morning,Cloudy,91.6742,26.6939,Urban,Pune,Connaught Place
1682,98,morning,Clear,95.4106,11.2753,Urban,Mumbai,Connaught Place
811,280,afternoon,Clear,73.1119,11.4737,Suburban,Hyderabad,MG Road
1664,390,morning,Cloudy,68.3959,33.4867,Rural,Kolkata,Connaught Place
522,102,morning,Rainy,71.8415,35.7991,Rural,Delhi,Connaught Place
254,25,night,Cloudy,82.927,21.6093,Suburban,Kolkata,MG Road
845,146,morning,Sunny,68.2126,18.7017,Suburban,Chennai,Marine Drive
1919,231,night,Rainy,96.3885,17.5112,Urban,Hyderabad,Charminar
204,371,night,Cloudy,68.9633,27.5172,Rural,Mumbai,MG Road
822,300,morning,Clear,69.7357,23.5549,Urban,Hyderabad,Marine Drive
1347,236,evening,Rainy,72.9489,21.2438,Rural,Pune,Park Street
16,420,afternoon,Sunny,87.1797,25.8168,Suburban,Mumbai,Charminar
890,185,morning,Cloudy,96.0215,16.537,Suburban,Kolkata,Park Street
1139,398,morning,Rainy,82.819,15.3394,Rural,Kolkata,Juhu Beach
988,443,evening,Rainy,74.3593,8.345,Rural,Delhi,Marine Drive
504,135,night,Sunny,78.5489,19.5003,Suburban,Delhi,Charminar
648,297,morning,Clear,86.8899,12.563,Rural,Chennai,Charminar
457,302,night,Rainy,84.6976,10.2683,Urban,Pune,Park Street
1646,291,evening,Foggy,93.5521,21.6236,Urban,Delhi,Charminar
30,359,night,Cloudy,87.6008,28.2941,Urban,Mumbai,Marine Drive
981,76,evening,Cloudy,92.5339,33.2184,Urban,Hyderabad,Juhu Beach
492,329,morning,Cloudy,78.4105,25.4369,Rural,Chennai,Connaught Place
380,209,evening,Clear,76.4407,13.9927,Suburban,Bengaluru,Marine Drive
517,221,evening,Rainy,71.6032,27.2546,Suburban,Chennai,Charminar
281,285,evening,Foggy,68.3209,32.6304,Urban,Ahmedabad,Charminar
1143,259,afternoon,Cloudy,78.6984,23.2114,Rural,Delhi,Connaught Place
141,216,night,Clear,70.9661,28.7442,Suburban,Bengaluru,MG Road
1079,112,night,Sunny,92.439,9.756,Suburban,Hyderabad,Charminar
66,108,morning,Rainy,90.4751,9.4228,Suburban,Hyderabad,Juhu Beach
717,367,afternoon,Rainy,81.1175,14.9225,Urban,Bengaluru,Charminar
302,311,morning,Rainy,76.9413,32.7848,Urban,Mumbai,Marine Drive
1848,123,morning,Cloudy,96.9234,10.2112,Suburban,Pune,Marine Drive
604,33,night,Sunny,80.7434,30.3021,Suburban,Chennai,Connaught Place
1187,41,night,Cloudy,96.1716,9.4946,Rural,Chennai,Charminar
1061,408,afternoon,Sunny,68.7286,14.4103,Suburban,Chennai,Marine Drive
892,163,afternoon,Cloudy,69.7351,18.8462,Urban,Chennai,MG Road
1870,340,afternoon,Sunny,81.3469,30.3289,Suburban,Ahmedabad,Park Street
699,445,afternoon,Cloudy,89.6178,28.7642,Urban,Bengaluru,Connaught Place
1403,230,afternoon,Sunny,76.1747,33.8801,Rural,Hyderabad,Juhu Beach
1449,121,evening,Sunny,85.0098,17.1152,Rural,Ahmedabad,Connaught Place
806,293,afternoon,Cloudy,78.2132,24.7766,Suburban,Mumbai,Charminar
1964,265,morning,Foggy,74.3345,19.8314,Suburban,Pune,Park Street
1934,409,morning,Foggy,95.2282,12.248,Rural,Pune,Connaught Place
1940,181,morning,Cloudy,95.6753,23.0476,Suburban,Pune,Marine Drive
1812,285,morning,Foggy,69.1412,25.4793,Rural,Kolkata,MG Road
1146,461,evening,Foggy,91.351,31.0941,Suburban,Delhi,Marine Drive
1801,376,morning,Sunny,89.4565,13.3407,Urban,Pune,Marine Drive
257,215,morning,Foggy,71.1046,10.4692,Rural,Hyderabad,Park Street
96,182,night,Rainy,91.3634,15.7853,Rural,Ahmedabad,Connaught Place
1908,427,night,Sunny,88.6124,27.968,Rural,Pune,Connaught Place
1076,468,evening,Cloudy,91.6218,10.4901,Urban,Hyderabad,Park Street
1258,434,morning,Rainy,75.1701,19.2405,Suburban,Pune,Juhu Beach
412,283,evening,Cloudy,80.8606,17.5911,Suburban,Hyderabad,MG Road
1920,278,evening,Sunny,85.3799,22.241,Urban,Delhi,Park Street
253,178,morning,Sunny,72.4187,33.7756,Suburban,Delhi,Connaught Place
274,411,afternoon,Rainy,70.714,32.6131,Rural,Ahmedabad,Marine Drive
1476,101,morning,Sunny,68.9658,17.3395,Rural,Ahmedabad,Park Street
471,35,night,Rainy,71.8209,14.6308,Urban,Kolkata,Juhu Beach
266,112,morning,Foggy,92.4705,15.2065,Rural,Kolkata,MG Road
52,1,evening,Foggy,93.3376,9.2616,Rural,Bengaluru,Connaught Place
238,81,evening,Sunny,88.2152,29.783,Suburban,Hyderabad,Connaught Place
1970,301,morning,Cloudy,93.7213,27.1641,Suburban,Delhi,Charminar
453,202,night,Sunny,76.043,29.0543,Rural,Delhi,Marine Drive
579,486,morning,Foggy,94.1911,16.4019,Rural,Ahmedabad,Juhu Beach
1283,235,morning,Rainy,94.348,25.2048,Urban,Pune,Marine Drive
1912,49,night,Sunny,88.3683,25.4381,Urban,Bengaluru,Connaught Place
1391,59,morning,Sunny,80.4021,12.9608,Suburban,Mumbai,Connaught Place
1969,265,morning,Rainy,86.2184,15.6566,Urban,Bengaluru,Park Street
1202,95,night,Rainy,92.1574,14.3828,Urban,Kolkata,MG Road
1662,497,afternoon,Cloudy,78.0012,33.4853,Suburban,Pune,Juhu Beach
