crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
587,378,morning,4,78.836,Rural,0,4,4.715199999999999
500,118,evening,2,79.3995,Suburban,6,2,5.2940249999999995
568,123,evening,3,86.2625,Suburban,1,2,4.872875
883,334,afternoon,1,85.6896,Suburban,3,5,4.164520000000001
1962,358,night,0,68.9662,Urban,6,2,3.87369
620,429,night,4,72.4884,Urban,2,4,4.89758
1126,152,evening,3,76.7382,Rural,5,5,4.73309
861,34,night,3,81.3565,Urban,4,0,5.003175
1205,185,evening,2,77.7554,Rural,4,4,4.537230000000001
607,464,morning,2,88.5324,Urban,7,5,4.03838
792,172,night,4,76.48,Urban,7,2,5.040000000000001
1922,423,afternoon,1,96.0426,Suburban,0,1,2.4298699999999993
216,335,morning,0,68.0963,Urban,2,5,5.709185000000001
191,430,night,0,78.2251,Suburban,2,0,5.037744999999999
189,382,evening,2,72.1105,Suburban,6,3,5.4414750000000005
572,203,morning,3,80.0071,Urban,4,0,5.021645
154,482,afternoon,4,76.5033,Suburban,2,0,5.0568349999999995
1680,480,morning,2,85.6091,Suburban,0,2,3.0795450000000004
107,161,afternoon,0,81.2997,Urban,6,5,5.506015000000001
109,102,afternoon,4,82.8322,Suburban,5,1,5.545389999999999
821,274,night,4,83.2452,Urban,4,3,4.46874
525,154,night,1,86.7004,Urban,7,1,4.83198
823,16,morning,4,82.7274,Urban,3,3,5.008629999999999
842,216,afternoon,0,73.6,Urban,2,4,5.045999999999999
1655,310,night,4,84.1851,Rural,3,4,3.515745
13,20,night,0,87.5623,Urban,3,5,5.568885000000001
179,465,morning,3,79.0335,Urban,5,4,4.939325
977,295,afternoon,3,87.3542,Rural,7,0,4.065289999999999
477,428,morning,2,70.7928,Urban,0,1,5.1273599999999995
966,212,night,3,75.2452,Suburban,0,2,4.847740000000002
193,238,evening,3,79.4287,Urban,7,0,5.359564999999999
289,355,evening,3,78.2054,Suburban,7,0,5.090730000000001
1526,172,evening,1,77.3675,Rural,1,2,4.261625
1,246,evening,4,69.1348,Urban,4,0,6.0502600000000015
2000,392,night,0,94.8274,Suburban,3,2,2.4746300000000003
638,5,night,0,85.6466,Rural,5,2,5.0696699999999995
332,408,evening,4,90.6381,Suburban,6,2,4.3200949999999985
1112,417,evening,3,90.2196,Urban,2,0,3.5430200000000003
829,432,afternoon,3,96.1747,Urban,0,2,3.498264999999998
385,80,evening,3,87.8572,Suburban,7,1,5.062139999999999
309,122,morning,3,90.1271,Rural,6,1,4.940645000000001
1008,190,morning,4,86.189,Urban,0,4,4.30255
245,378,evening,1,72.8293,Suburban,2,2,5.357535
311,228,night,4,87.7525,Suburban,7,2,4.845375000000001
1866,463,night,4,76.8025,Urban,0,0,3.367875
1380,144,morning,3,81.4906,Suburban,5,4,4.257469999999999
1697,98,afternoon,3,93.7973,Suburban,2,0,3.417135000000001
122,484,night,4,77.3512,Rural,1,5,5.042439999999999
1125,57,night,0,80.0882,Rural,7,0,4.756589999999999
1972,26,night,0,77.8505,Urban,1,4,4.083475000000001
407,333,afternoon,0,91.3475,Urban,0,3,4.359624999999999
1210,356,morning,2,94.0683,Rural,3,3,3.3745849999999997
1937,7,afternoon,3,85.681,Rural,2,0,3.7649500000000016
1029,207,afternoon,2,84.4748,Urban,7,0,4.33326
1239,43,morning,4,85.9872,Rural,0,1,4.375639999999999
1939,99,afternoon,4,78.7823,Urban,4,2,3.923884999999999
63,13,night,1,91.6421,Rural,5,2,5.328894999999999
191,143,night,0,92.0025,Urban,6,2,4.9228749999999994
386,409,evening,1,84.1695,Suburban,0,1,4.587525000000001
1953,20,evening,3,70.7165,Rural,6,4,4.4711750000000015
1705,60,afternoon,4,87.2797,Urban,0,3,3.8110150000000003
1692,287,afternoon,2,86.3583,Rural,4,3,3.416085
1962,147,night,1,74.6631,Urban,0,1,4.010845000000001
1296,368,morning,1,74.4749,Urban,2,3,4.244255000000001
1984,352,afternoon,0,92.4864,Urban,7,0,2.6876800000000003
501,157,afternoon,2,68.5916,Rural,1,5,5.755420000000001
1591,323,afternoon,1,85.633,Suburban,3,4,3.481350000000001
286,181,morning,0,81.135,Rural,3,1,5.29525
1539,115,evening,0,81.097,Rural,6,2,4.17615
404,386,morning,0,90.1269,Suburban,3,2,4.317654999999999
195,137,evening,4,81.3343,Rural,5,2,5.4642849999999985
916,64,night,4,69.7496,Urban,4,3,5.46852
668,467,evening,2,69.5946,Suburban,2,0,4.9182700000000015
133,355,night,1,68.0083,Urban,6,0,5.756584999999999
112,180,evening,2,88.2285,Urban,3,4,5.116575
1114,488,afternoon,4,88.3604,Suburban,5,4,3.491979999999999
1097,222,evening,1,96.1392,Rural,7,2,3.6520399999999995
116,41,morning,1,71.2883,Urban,0,0,6.237584999999999
289,434,afternoon,0,71.0074,Urban,5,2,5.292629999999999
711,13,morning,1,88.9756,Urban,7,0,4.81422
1495,181,afternoon,0,76.5882,Urban,5,0,4.313589999999999
143,245,afternoon,4,76.3741,Suburban,1,1,5.5482949999999995
1594,276,afternoon,2,82.7303,Rural,0,1,3.717485000000001
1682,60,night,0,86.9731,Suburban,0,1,3.8493450000000005
786,282,evening,1,70.3023,Suburban,0,2,5.134885000000001
1326,77,morning,4,88.1702,Urban,3,1,4.11149
1961,157,night,3,90.8219,Urban,3,2,3.1839049999999993
740,387,afternoon,1,68.3249,Rural,4,2,5.069755000000001
38,78,night,1,77.0894,Urban,6,3,5.951529999999999
1421,285,afternoon,2,81.2484,Urban,2,0,3.94658
423,268,evening,0,79.5511,Urban,1,4,5.063445
462,124,afternoon,4,85.274,Urban,4,4,5.026300000000001
131,207,evening,0,72.8784,Rural,4,4,5.8110800000000005
1070,473,night,2,78.5169,Urban,2,3,4.058154999999999
1938,80,evening,4,71.0182,Urban,7,0,4.351089999999999
1686,159,evening,3,76.9816,Rural,1,5,4.14692
326,380,night,1,84.1784,Urban,5,4,4.70508
109,301,night,0,93.7604,Suburban,1,5,4.600979999999999
334,64,afternoon,1,69.1025,Rural,2,0,6.082875
379,186,morning,1,81.1561,Suburban,6,3,5.1911950000000004
1462,98,evening,3,71.852,Urban,3,3,4.7494
1461,422,morning,4,90.5501,Rural,2,3,3.167494999999999
302,183,night,2,69.6935,Suburban,1,1,5.8473250000000005
972,263,evening,4,75.175,Rural,6,2,4.743250000000001
681,39,evening,1,83.6465,Urban,6,2,5.058674999999999
919,76,afternoon,1,86.7307,Suburban,6,5,4.592465
1010,218,evening,1,93.8257,Rural,2,4,3.8627150000000006
1914,287,evening,4,82.1515,Urban,4,2,3.4044250000000007
102,317,evening,1,70.5296,Urban,0,0,5.737519999999999
1578,470,afternoon,0,70.4825,Rural,2,5,3.957875
1631,230,morning,2,87.3221,Rural,0,1,3.5428949999999997
404,204,evening,2,94.8149,Urban,3,3,4.447255000000001
419,118,morning,4,89.5715,Rural,2,5,4.866424999999999
1983,375,evening,2,76.2513,Rural,2,4,3.4544349999999993
965,243,night,0,93.5517,Rural,1,1,3.871415
57,332,night,0,71.7529,Suburban,2,3,5.691355
1861,182,night,4,82.9557,Urban,0,4,3.6272149999999996
781,355,morning,4,93.8384,Urban,0,1,3.8170800000000007
1940,402,afternoon,1,80.4719,Rural,7,3,3.232405
1456,281,evening,2,83.8364,Urban,4,2,3.7901800000000003
747,479,morning,0,82.2405,Rural,7,0,4.182975
1979,110,night,4,84.9404,Urban,0,4,3.553980000000001
151,78,afternoon,4,70.7688,Suburban,3,5,6.15456
1734,442,evening,2,70.2793,Urban,0,1,3.868034999999999
1620,426,afternoon,1,82.9549,Rural,0,2,3.380254999999999
1415,53,evening,1,76.5895,Suburban,1,2,4.649525000000001
1992,200,night,1,91.5484,Urban,4,5,3.0305799999999987
295,371,night,4,86.6394,Urban,1,3,4.631030000000001
1996,124,afternoon,2,76.216,Rural,2,4,3.9451999999999994
648,450,afternoon,0,95.5166,Urban,1,0,3.67617
436,351,night,0,90.5556,Urban,0,4,4.33422
1312,227,evening,3,78.1464,Urban,2,1,4.32668
249,375,evening,3,82.3632,Urban,4,4,4.882839999999999
1095,15,night,2,93.0609,Suburban,0,3,4.2219549999999995
1876,410,afternoon,3,75.9734,Suburban,3,2,3.5053300000000003
1593,418,afternoon,0,68.1393,Rural,7,4,4.164034999999999
421,473,night,3,91.7795,Rural,3,1,4.044025
1996,226,night,3,72.2606,Urban,7,3,3.9389699999999994
1207,67,evening,1,82.7223,Urban,3,2,4.522884999999999
700,268,night,4,79.3432,Urban,2,3,4.796840000000001
1410,294,night,3,87.0468,Urban,4,4,3.64966
1773,426,afternoon,4,96.8311,Rural,3,1,2.5334449999999995
1700,97,morning,2,72.1312,Urban,1,3,4.49944
196,362,night,0,87.5973,Urban,2,4,4.7001349999999995
1009,81,afternoon,2,82.2755,Rural,7,1,4.715224999999999
537,267,afternoon,3,85.3188,Rural,4,1,4.663059999999999
321,437,evening,2,95.1269,Suburban,3,5,4.048654999999999
1247,336,evening,1,86.8143,Rural,5,4,3.740284999999999
175,12,evening,3,87.6334,Rural,2,4,5.41933
1961,178,afternoon,2,76.157,Rural,3,4,3.8751499999999997
1570,194,night,3,70.5714,Rural,1,2,4.51343
1834,11,morning,1,68.1635,Urban,1,1,4.735825
2,228,afternoon,0,90.8957,Suburban,5,4,4.997215
1543,339,morning,1,82.0847,Suburban,7,5,3.6747650000000007
1138,22,morning,3,70.4256,Urban,4,4,5.296719999999999
440,81,morning,0,72.8822,Urban,6,1,5.75389
710,265,night,1,73.046,Rural,5,1,5.1076999999999995
8,144,night,4,93.312,Rural,0,4,5.0384
1279,324,night,0,85.2146,Suburban,6,3,3.81227
927,467,afternoon,0,81.7348,Urban,4,3,4.05226
1822,22,night,0,70.1163,Suburban,5,2,4.628185
377,323,afternoon,0,96.8817,Suburban,6,2,4.132914999999999
809,227,night,3,68.0895,Urban,6,0,5.332525
1442,498,morning,4,82.179,Suburban,1,1,3.4530499999999993
1608,44,afternoon,2,84.1811,Urban,6,2,4.094945
789,445,morning,4,83.45,Suburban,0,5,4.148499999999999
1319,195,morning,0,94.1093,Rural,1,2,3.585535
1588,126,night,0,91.089,Urban,7,5,3.6055499999999983
1081,88,afternoon,2,90.4146,Suburban,0,0,4.222270000000001
1811,365,afternoon,2,96.4367,Suburban,0,3,2.6371649999999995
1763,340,afternoon,2,72.0475,Urban,5,2,3.954625
377,191,afternoon,2,94.6345,Urban,3,4,4.509275
954,460,afternoon,4,74.5475,Urban,7,2,4.398624999999999
1373,184,afternoon,0,71.5585,Rural,2,4,4.681075
441,395,afternoon,0,82.6887,Rural,7,5,4.6345649999999985
1152,463,evening,2,77.6263,Urban,4,5,4.040684999999998
1060,21,night,1,71.0027,Urban,5,2,5.347864999999999
1239,329,morning,3,84.1437,Suburban,7,3,3.895815
1637,106,morning,3,82.2101,Rural,3,1,4.040495
581,16,night,3,74.8699,Suburban,4,3,5.643505
1914,298,afternoon,4,88.6041,Urban,1,4,3.0597950000000003
771,32,afternoon,3,90.3808,Suburban,2,2,4.64596
1120,401,night,2,84.3269,Urban,4,2,3.861655
1763,176,morning,3,93.3637,Urban,3,3,3.2168149999999995
1685,300,evening,1,75.2066,Rural,6,2,3.95467
220,253,evening,0,93.8365,Rural,7,5,4.5821749999999986
1806,374,night,3,83.2407,Urban,0,2,3.2839649999999985
1629,232,afternoon,3,81.802,Rural,5,2,3.8168999999999995
921,39,night,1,89.9544,Urban,3,2,4.503280000000001
633,228,morning,4,73.5831,Rural,6,1,5.231845000000002
370,317,evening,1,70.3873,Rural,2,3,5.476635
638,152,evening,1,74.0824,Rural,6,0,5.353879999999999
443,235,morning,2,90.4817,Rural,7,4,4.562914999999999
860,408,night,2,89.9719,Suburban,6,2,3.825404999999999
199,54,night,3,73.0756,Rural,7,1,6.03922
1146,300,night,0,85.9821,Rural,0,1,3.9548949999999996
1628,25,morning,0,85.4954,Rural,7,0,4.047229999999999
256,145,afternoon,4,88.8419,Rural,2,2,5.0119050000000005
128,100,afternoon,1,72.5057,Rural,0,2,6.046715000000001
1518,43,night,0,89.8821,Rural,0,5,3.901894999999999
404,355,morning,3,71.2484,Rural,2,0,5.323579999999999
655,61,afternoon,3,73.5143,Urban,4,3,5.5472850000000005
1123,13,morning,0,85.2421,Urban,6,1,4.588895000000001
1523,78,night,0,80.4599,Urban,4,0,4.298004999999999
1191,424,afternoon,4,80.5359,Urban,1,0,3.9342049999999995
1680,482,evening,2,75.36,Urban,4,1,3.5879999999999996
902,185,night,1,70.8921,Rural,6,1,5.183395000000001
582,166,night,2,77.9627,Suburban,1,5,5.187864999999999
1769,427,afternoon,2,69.9627,Urban,1,1,3.878865
1454,39,night,3,70.8654,Rural,6,0,4.92473
1559,194,evening,0,94.3748,Urban,0,1,3.3342600000000013
1664,442,evening,3,74.1266,Rural,7,1,3.74567
494,372,evening,0,86.6059,Urban,2,1,4.431705
1420,279,morning,0,87.0522,Rural,3,1,3.66939
997,35,night,0,86.5954,Rural,4,0,4.60323
540,346,night,4,70.0775,Urban,3,1,5.264125
273,183,afternoon,1,77.668,Urban,6,3,5.477600000000001
650,67,evening,2,88.4523,Urban,4,4,4.793385
952,180,evening,3,76.6616,Urban,5,5,4.85492
1487,179,afternoon,1,95.2831,Urban,7,5,3.3908449999999988
1773,261,morning,1,82.5916,Urban,4,1,3.5754200000000003
68,86,evening,1,94.4862,Suburban,6,3,5.03569
849,443,morning,3,86.5757,Suburban,2,3,3.9362150000000007
1501,210,morning,1,72.3449,Rural,7,0,4.461755
1816,308,afternoon,2,87.6865,Rural,1,5,3.183675
1705,62,evening,2,71.0178,Suburban,7,3,4.6201099999999995
1531,34,evening,0,95.0983,Suburban,1,4,3.6460850000000002
1978,118,evening,4,79.3306,Urban,5,2,3.81947
37,447,morning,4,96.9763,Suburban,0,0,4.220184999999999
14,117,morning,3,95.1162,Suburban,5,0,4.99619
1358,471,morning,3,90.6313,Suburban,3,2,3.1684349999999997
465,320,night,4,94.6015,Rural,4,5,4.164924999999999
1827,352,evening,0,81.7685,Urban,3,5,3.3805750000000003
114,295,afternoon,4,85.824,Urban,5,3,5.0047999999999995
908,364,afternoon,2,88.4076,Rural,5,4,3.94362
870,172,evening,3,81.6737,Suburban,3,1,4.702315000000001
1776,209,evening,1,70.6196,Rural,5,4,4.27502
1297,365,afternoon,2,86.6664,Rural,5,1,3.6396799999999994
796,20,evening,1,83.0851,Urban,3,2,5.0097450000000014
686,339,morning,3,85.6191,Urban,4,2,4.355044999999999
1000,101,night,0,89.4515,Suburban,0,1,4.325425
1835,16,evening,2,84.2483,Suburban,0,5,3.920584999999999
1801,151,evening,3,69.3455,Urban,1,1,4.4297249999999995
526,485,evening,4,93.3587,Suburban,6,3,3.8360649999999996
518,323,night,4,85.5312,Suburban,5,4,4.559439999999999
306,364,night,1,77.6936,Urban,1,3,5.081320000000001
1475,268,morning,4,95.7267,Rural,1,5,3.2026650000000005
707,372,evening,3,78.9808,Urban,0,1,4.599959999999999
1485,389,night,2,68.9426,Rural,3,4,4.2898700000000005
97,361,afternoon,1,83.8247,Rural,0,5,4.989765
1702,262,morning,3,86.5404,Urban,0,4,3.44698
594,238,afternoon,1,93.3461,Rural,6,1,4.262694999999999
638,78,night,2,93.5225,Suburban,3,2,4.529875
14,151,afternoon,3,93.8657,Urban,7,4,4.990715000000001
210,422,afternoon,4,82.327,Suburban,5,1,4.82965
1428,391,afternoon,0,81.6678,Rural,2,1,3.7066099999999986
1495,344,evening,4,95.4774,Suburban,3,4,3.043129999999999
1807,183,evening,3,71.5473,Urban,7,3,4.249635
767,122,night,1,73.9445,Suburban,2,0,5.291775
383,148,morning,0,76.1223,Rural,6,1,5.514885000000001
892,320,evening,2,82.8715,Suburban,4,4,4.324425
478,425,night,1,86.5044,Urban,7,1,4.34678
639,500,morning,2,88.5085,Suburban,6,3,3.935575000000001
1101,482,evening,1,73.1123,Rural,4,4,4.2793849999999996
958,430,night,4,76.5833,Rural,1,4,4.352835000000001
18,474,morning,0,81.6432,Urban,4,0,4.951839999999999
572,137,evening,4,81.4994,Suburban,2,0,5.07903
1482,108,night,3,89.764,Suburban,3,3,3.8138000000000014
1438,432,evening,4,80.0009,Suburban,0,4,3.6979549999999994
1142,102,night,4,68.9421,Suburban,1,0,5.206894999999999
332,220,afternoon,4,78.167,Suburban,1,0,5.319649999999999
1826,411,evening,3,78.7698,Rural,6,0,3.413509999999999
177,123,evening,4,86.202,Urban,1,0,5.2669
735,459,morning,3,95.6923,Rural,7,1,3.562385000000001
65,30,afternoon,4,82.1816,Urban,1,4,5.7659199999999995
587,166,morning,0,95.7627,Urban,3,1,4.292865
1342,453,night,3,74.499,Suburban,1,0,4.02705
1870,108,evening,2,96.0447,Urban,1,3,3.1117649999999983
153,411,evening,3,79.5724,Rural,1,4,5.046379999999998
1579,140,afternoon,1,80.4056,Urban,1,0,4.1207199999999995
874,466,morning,1,68.8293,Suburban,2,4,4.752534999999998
1115,44,night,0,83.777,Suburban,3,0,4.60815
1025,275,morning,2,79.0181,Suburban,4,4,4.474094999999998
372,214,evening,0,88.3754,Rural,7,0,4.781229999999999
1715,222,night,3,96.9074,Urban,5,4,2.9956300000000002
154,185,afternoon,1,92.949,Suburban,4,5,4.828550000000001
1307,267,night,0,72.2021,Rural,7,2,4.548894999999998
881,10,evening,2,79.9413,Urban,2,4,5.101935
541,72,evening,1,79.2414,Urban,6,5,5.352929999999999
692,373,night,2,89.7828,Suburban,4,4,4.0728599999999995
627,63,night,2,73.3985,Rural,5,4,5.577075
368,468,evening,2,73.7628,Urban,3,5,5.007859999999999
1911,481,night,1,83.3001,Urban,5,4,2.961995000000001
976,158,afternoon,2,89.279,Urban,5,5,4.2440500000000005
576,156,night,3,94.7335,Suburban,4,1,4.375324999999999
778,22,afternoon,2,84.0453,Rural,3,3,4.975734999999999
1170,58,afternoon,1,70.0476,Rural,2,1,5.21162
35,23,night,3,72.3358,Suburban,3,1,6.3022100000000005
1842,37,evening,3,83.0057,Rural,4,2,3.9337149999999994
1321,232,evening,3,86.5205,Rural,2,1,3.8889749999999994
1788,174,night,2,79.7838,Suburban,2,1,3.8748099999999996
166,83,night,4,96.5081,Urban,5,0,4.842594999999999
1908,476,night,4,91.9677,Suburban,1,4,2.541615000000001
66,305,evening,2,80.5954,Rural,4,1,5.29423
290,105,night,3,87.7087,Urban,7,3,5.114565
155,208,evening,4,77.0835,Rural,5,2,5.574825000000001
39,466,night,4,85.5658,Urban,1,3,4.75071
813,421,night,3,81.9544,Urban,3,0,4.247279999999998
138,302,evening,4,86.9402,Suburban,1,2,4.910990000000001
300,240,night,0,86.1997,Urban,3,4,4.910014999999999
1855,33,morning,2,79.4392,Rural,1,3,4.107039999999999
2000,2,morning,0,73.056,Suburban,0,3,4.3432
1761,58,morning,1,92.798,Suburban,2,4,3.483100000000001
1813,271,morning,3,95.0762,Suburban,4,3,2.891189999999999
973,313,night,2,78.0518,Suburban,6,4,4.49841
655,76,morning,3,79.1497,Urban,6,1,5.235515000000001
1729,223,evening,1,89.8534,Urban,1,0,3.3323300000000016
1959,269,afternoon,2,81.4095,Rural,4,2,3.432525
1715,350,afternoon,1,94.9787,Suburban,3,1,2.8360649999999996
1598,145,night,2,89.7857,Suburban,3,2,3.6227149999999995
244,321,evening,3,85.0361,Rural,6,4,4.862195000000001
1342,314,evening,0,70.8342,Suburban,6,3,4.488289999999999
1501,316,night,1,93.6054,Rural,5,3,3.1867300000000007
1077,57,afternoon,3,80.4896,Urban,2,4,4.78452
828,54,afternoon,4,74.681,Urban,3,5,5.32995
20,354,night,1,79.5529,Rural,6,5,5.294355
1248,302,morning,1,90.5845,Urban,0,4,3.618775000000001
886,492,morning,3,78.7026,Suburban,6,2,4.19487
1135,467,night,2,95.4431,Rural,0,1,3.1588449999999995
971,21,evening,2,91.6261,Suburban,7,1,4.405695000000001
1555,456,night,3,78.7485,Urban,4,0,3.5955749999999997
679,114,afternoon,4,95.9398,Suburban,3,0,4.29601
660,153,afternoon,4,92.3617,Rural,4,0,4.415915000000001
1089,424,morning,1,79.6067,Urban,1,1,4.082664999999999
1559,249,morning,2,76.452,Rural,2,4,4.1204
1155,77,morning,4,81.8888,Urban,3,5,4.59656
123,352,evening,2,93.6494,Rural,3,3,4.49053
196,27,evening,2,93.0972,Urban,7,5,5.09514
976,394,evening,2,96.3173,Urban,2,1,3.420135
764,32,morning,4,95.8515,Suburban,2,0,4.379425
1262,10,morning,3,91.9339,Suburban,7,4,4.121305
1735,395,morning,2,93.5132,Urban,4,2,2.799340000000001
983,320,morning,0,77.8815,Rural,5,5,4.482924999999998
535,294,evening,1,83.4922,Urban,0,2,4.70239
1628,89,afternoon,4,68.0125,Rural,3,4,4.793374999999999
1113,2,night,1,72.0243,Suburban,0,4,5.281785000000001
1919,489,morning,1,73.6612,Urban,6,5,3.41994
796,150,evening,2,77.1456,Rural,7,2,5.04672
1213,312,night,4,94.7594,Urban,7,3,3.4250299999999987
523,499,afternoon,3,94.481,Urban,0,2,3.754950000000001
1559,400,afternoon,4,79.323,Urban,4,5,3.674850000000001
1845,5,afternoon,0,70.995,Rural,1,1,4.595249999999999
1225,305,morning,3,82.9016,Urban,6,5,4.019920000000001
1404,11,evening,4,95.5476,Rural,7,4,3.79662
246,42,afternoon,4,79.775,Rural,1,3,5.6812499999999995
1868,104,night,2,74.9557,Urban,1,0,4.176214999999999
671,386,evening,3,79.4886,Suburban,6,3,4.5825700000000005
473,228,afternoon,0,83.74,Urban,2,5,4.8839999999999995
1545,117,afternoon,1,94.9143,Suburban,5,3,3.4752850000000004
605,108,evening,0,71.0632,Suburban,0,5,5.62584
630,163,afternoon,0,89.6694,Suburban,6,0,4.560529999999999
33,356,evening,3,94.691,Suburban,0,1,4.52045
1810,285,morning,1,81.5092,Suburban,5,2,3.5445399999999987
356,42,morning,1,81.3861,Urban,4,0,5.4906950000000005
1347,315,night,1,79.9036,Urban,3,4,4.02782
300,33,morning,0,81.8681,Urban,5,4,5.540594999999999
189,14,evening,1,85.6782,Rural,5,1,5.499089999999999
156,170,night,4,82.0954,Suburban,7,5,5.399229999999999
1008,46,evening,0,71.7074,Suburban,5,2,5.314629999999999
1746,354,afternoon,0,91.2906,Rural,4,1,2.981469999999999
746,194,night,2,70.855,Suburban,6,0,5.32325
159,489,evening,2,84.5989,Urban,7,2,4.633055
1399,320,morning,2,69.478,Urban,0,5,4.4871
985,172,afternoon,2,95.6759,Urban,0,4,3.8872050000000007
823,500,night,3,87.7885,Rural,3,4,3.7875749999999995
684,98,evening,2,73.2782,Suburban,3,3,5.456090000000001
610,130,night,2,91.5769,Rural,5,1,4.5511550000000005
97,121,afternoon,0,89.0948,Suburban,2,5,5.206260000000001
1390,136,night,1,72.1762,Suburban,6,3,4.729189999999999
1637,112,morning,1,70.4878,Rural,2,2,4.614609999999999
979,239,afternoon,3,95.3277,Urban,3,5,3.7766150000000014
1504,355,afternoon,0,70.4976,Urban,5,4,4.26112
1019,404,afternoon,4,83.4766,Rural,5,1,3.9991699999999994
24,252,morning,3,92.5725,Rural,1,4,4.843375000000001
1923,424,afternoon,4,91.7655,Rural,2,1,2.6407249999999998
1768,144,evening,0,94.2121,Suburban,5,0,3.233394999999999
1289,66,night,2,96.3338,Urban,0,3,3.7623100000000003
1913,335,night,4,90.5152,Rural,2,3,2.89124
222,56,morning,2,88.1242,Suburban,4,4,5.25979
867,494,afternoon,3,68.6087,Suburban,2,2,4.7145649999999995
1891,97,afternoon,0,94.6852,Suburban,1,4,3.18074
389,121,afternoon,0,87.8112,Urban,2,4,4.97844
687,77,afternoon,2,80.5177,Suburban,1,2,5.133115
450,135,afternoon,4,68.0652,Urban,0,2,5.876740000000001
644,292,evening,0,74.4255,Rural,5,4,5.050725
1768,436,night,1,83.5917,Urban,1,3,3.180414999999999
942,426,night,0,68.5101,Urban,6,0,4.780495
1106,152,afternoon,2,84.944,Rural,0,1,4.3427999999999995
998,199,afternoon,1,73.5192,Suburban,7,1,4.928040000000001
444,109,afternoon,2,91.7804,Suburban,4,4,4.748979999999999
1391,120,afternoon,2,93.3479,Urban,6,3,3.701605
86,318,morning,0,92.394,Urban,2,5,4.6583
247,299,night,0,92.5439,Suburban,2,4,4.527805
76,7,afternoon,4,80.2272,Rural,7,4,5.89864
