crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
7.93,2.82,13,0,77.439,2,5,16,3.08
6.04,0.34,3,2,77.571,0,0,0,3.18
7.76,5.41,12,1,77.5133,0,10,18,7.86
3.43,3.38,22,1,77.3769,2,0,14,6.62
5.49,0.04,18,2,77.4343,1,8,1,5.58
2.16,5.07,19,0,77.5277,0,10,11,9.26
7.0,3.73,9,0,77.9724,2,8,6,7.04
8.03,1.94,16,2,77.5919,2,5,13,6.11
8.58,0.91,9,1,77.7207,2,9,2,3.19
3.14,8.13,10,1,77.5916,1,3,10,6.94
7.21,7.52,7,0,77.0871,2,7,10,3.69
5.26,0.44,10,0,77.4504,1,6,2,4.87
4.13,2.81,18,1,77.218,1,3,19,5.64
0.46,4.67,18,0,77.5069,2,8,19,9.12
7.23,3.7,16,1,77.5073,0,9,14,8.09
9.71,1.93,7,2,77.7915,1,9,11,3.49
8.74,8.35,13,0,77.6951,1,10,9,3.57
7.56,3.33,4,2,77.42,0,4,6,3.76
1.83,5.23,1,2,77.5678,2,4,15,7.04
1.65,6.35,9,1,77.9713,1,9,19,9.55
5.75,9.64,22,1,77.6558,1,6,14,2.31
0.35,1.62,11,2,77.1383,2,1,6,7.61
8.18,9.75,7,0,77.6955,2,0,15,4.26
2.88,2.54,19,0,77.2229,0,3,11,6.35
0.79,0.27,22,1,77.4386,1,2,20,4.97
5.6,8.9,12,1,77.44,1,5,7,6.81
9.16,1.06,5,1,77.4015,0,6,14,0.0
6.32,1.36,14,2,77.5032,2,2,10,6.32
3.44,3.12,2,1,77.6589,1,3,5,5.94
7.61,3.1,22,2,77.7596,0,2,17,5.34
9.84,9.38,2,0,77.6082,0,5,9,0.0
6.81,5.17,0,1,77.3736,0,8,9,4.03
9.72,7.53,8,2,77.4156,1,2,13,3.87
9.33,3.05,23,1,77.536,2,10,9,3.37
2.19,4.04,21,0,77.2072,2,9,0,6.18
3.93,8.36,4,2,77.4888,2,4,15,3.2
6.78,2.34,9,1,77.6412,1,10,7,5.29
0.43,2.5,3,1,77.2453,1,1,16,3.8
3.72,3.14,11,0,77.6635,0,1,1,9.05
5.34,3.0,12,2,77.4162,2,9,16,10.0
7.45,2.27,17,2,77.9806,0,2,17,5.92
2.72,6.18,21,1,77.0502,2,5,6,5.74
3.12,0.4,3,1,77.8903,2,6,0,2.52
4.03,8.39,6,1,77.9815,2,2,16,5.66
4.02,1.43,2,2,77.2911,0,9,7,3.79
0.47,6.76,23,2,77.824,0,6,13,8.65
5.5,9.49,0,1,77.6358,0,6,1,2.87
9.49,5.74,16,2,77.988,1,9,2,7.25
8.23,7.6,17,1,77.4913,0,4,12,5.35
2.47,3.18,5,2,77.5277,0,10,20,7.22
9.18,7.91,1,0,77.9387,0,6,0,0.52
2.35,5.83,3,0,77.9472,0,8,16,5.2
3.81,6.81,4,2,77.7599,2,7,10,6.84
2.32,4.85,6,0,77.0447,1,6,16,9.37
9.64,8.98,11,0,77.6595,1,5,18,3.61
2.73,6.63,5,0,77.2099,0,1,15,4.98
6.5,2.65,7,1,77.3404,2,2,17,4.99
9.11,9.14,17,0,77.4266,1,7,18,3.45
2.77,0.59,16,0,77.5635,0,6,19,5.82
7.48,2.77,15,0,77.5614,1,6,9,5.02
6.26,2.14,22,2,77.3665,1,5,3,2.01
5.6,1.46,20,1,77.2141,1,2,16,1.34
9.81,9.5,3,2,77.4827,1,2,8,0.53
8.9,3.07,19,0,77.672,0,2,18,6.26
7.21,5.87,13,2,77.8351,0,2,14,9.82
7.58,9.52,22,2,77.5629,1,5,18,2.72
0.47,4.94,10,0,77.6027,1,2,18,9.27
2.33,9.49,14,2,77.8023,2,4,8,9.43
6.05,2.69,18,2,77.794,1,1,18,5.25
0.05,0.88,4,2,77.4669,0,2,3,4.85
6.39,1.74,3,0,77.1137,2,7,19,1.13
0.55,8.18,10,2,77.6817,0,3,17,9.21
1.06,9.87,9,1,77.0993,2,0,4,7.04
1.6,9.85,7,2,77.7159,1,6,9,7.33
9.06,9.95,4,2,77.4065,2,2,13,1.79
9.12,1.0,10,0,77.0846,1,4,10,2.94
2.28,5.16,17,1,77.7723,2,7,1,10.0
3.45,3.2,11,0,77.844,2,2,4,8.12
2.34,3.56,18,2,77.6311,0,6,19,9.35
8.75,6.26,17,2,77.3212,1,7,8,7.81
5.58,9.12,2,0,77.5288,0,8,10,2.14
2.65,9.07,5,0,77.6512,1,1,19,3.72
1.99,1.3,1,1,77.6183,2,1,5,4.5
2.5,8.62,8,2,77.5574,1,0,12,7.92
7.81,7.65,17,2,77.3267,2,1,11,5.51
2.37,1.95,8,0,77.5949,1,9,4,6.28
2.13,7.89,6,2,77.3369,1,4,2,8.85
7.22,8.82,8,1,77.787,2,6,11,3.91
7.78,9.94,6,1,77.9445,0,0,8,5.08
7.7,8.48,8,2,77.3574,2,10,8,6.02
0.52,4.33,23,1,77.2729,2,0,8,8.63
5.09,3.78,5,0,77.1114,0,0,9,4.25
7.5,2.64,1,1,77.4592,1,10,6,1.27
8.21,1.59,9,0,77.8798,2,4,10,3.76
4.97,7.41,10,2,77.1278,0,2,6,5.85
7.23,0.94,2,0,77.6784,0,9,6,0.0
0.87,8.54,5,1,77.3341,0,4,19,5.53
2.76,5.59,12,1,77.7809,1,10,18,9.77
7.54,4.19,4,2,77.4551,1,4,19,5.09
9.89,5.16,21,1,77.0777,1,7,20,4.0
7.66,4.97,10,1,77.6922,2,3,0,6.26
4.08,7.23,13,0,77.8897,2,3,8,7.22
1.06,2.11,3,2,77.1874,2,4,2,4.9
9.36,1.79,5,2,77.9459,2,1,16,1.55
9.41,8.89,19,1,77.8966,0,8,1,3.79
6.2,0.46,2,2,77.8254,1,10,2,2.03
7.8,7.64,0,2,77.7822,2,5,6,2.01
3.01,6.4,23,2,77.3181,0,1,19,6.14
8.21,8.63,1,2,77.7662,0,10,15,2.78
8.25,4.93,1,2,77.0591,2,9,5,4.28
6.36,7.15,11,2,77.0331,0,9,8,6.63
6.82,5.03,6,2,77.5223,0,6,5,8.17
2.52,8.57,1,0,77.2813,0,6,18,2.44
3.42,7.85,8,0,77.9004,0,10,8,6.15
2.44,8.79,3,2,77.2322,2,10,17,5.18
7.9,4.68,15,2,77.3432,1,7,4,8.22
5.74,2.52,20,0,77.0139,1,10,2,0.81
0.12,9.05,9,2,77.1006,2,10,1,8.78
6.07,0.45,22,0,77.285,2,8,2,1.91
7.57,0.78,1,1,77.3009,2,9,8,0.34
6.52,2.95,0,0,77.827,2,1,9,0.52
8.68,1.13,14,2,77.7325,0,6,10,4.41
4.16,8.47,20,0,77.7462,0,8,8,2.97
1.85,5.32,4,2,77.052,0,4,0,6.68
6.9,5.26,16,2,77.1083,2,7,1,9.75
6.1,0.19,22,1,77.2877,2,0,18,2.89
2.95,2.32,19,1,77.4195,1,10,18,6.44
5.54,8.42,7,1,77.9032,2,1,0,5.4
5.49,1.93,19,1,77.8863,2,8,3,6.02
2.5,7.21,14,0,77.8321,1,2,20,7.84
6.85,3.97,6,2,77.4597,1,0,19,8.83
7.57,9.31,4,2,77.5896,1,4,20,2.59
3.52,6.61,1,2,77.5941,1,0,3,6.67
4.82,6.63,11,2,77.1408,1,5,13,9.38
5.29,5.52,9,1,77.3903,0,1,10,7.5
2.57,3.16,12,2,77.3523,0,9,18,10.0
7.95,7.59,17,0,77.1688,2,5,18,5.07
2.63,5.83,19,1,77.4083,0,3,18,10.0
4.06,5.73,6,2,77.1768,2,3,2,9.34
5.88,6.81,18,2,77.9296,1,9,9,8.06
8.24,4.16,19,1,77.3487,1,0,0,7.21
4.19,8.29,9,0,77.1094,0,4,17,5.83
7.93,3.01,11,1,77.6765,1,2,19,7.08
5.09,4.99,15,0,77.1033,2,0,1,8.22
9.11,7.34,22,2,77.9096,1,3,1,1.79
4.37,5.68,4,1,77.5481,1,9,8,5.8
0.25,7.61,16,1,77.4307,0,5,4,9.08
9.81,7.73,3,0,77.1985,2,4,0,0.0
8.5,0.31,1,2,77.2851,2,9,4,1.56
1.71,3.77,18,1,77.9446,0,6,0,10.0
0.86,5.85,15,2,77.4637,0,4,1,10.0
2.72,7.41,13,0,77.3178,1,1,6,7.73
7.92,6.31,15,2,77.8642,1,9,0,7.55
0.33,1.62,14,0,77.8908,1,10,5,7.09
1.63,7.58,7,1,77.3628,0,10,20,7.47
0.15,0.43,11,2,77.5753,0,5,8,8.54
0.22,5.47,18,0,77.6172,2,9,5,9.2
7.31,6.67,11,1,77.1673,2,8,5,7.06
2.69,9.95,15,0,77.4946,1,4,4,6.74
8.14,0.14,14,1,77.7027,0,4,10,4.25
4.38,2.58,16,2,77.9859,1,0,2,6.88
5.07,3.43,8,0,77.6981,0,4,15,7.62
9.03,0.07,0,1,77.9285,1,6,12,1.1
1.07,1.66,2,1,77.8487,1,3,16,4.87
6.28,5.51,12,1,77.2262,2,1,18,8.0
7.16,5.63,4,2,77.6523,1,0,5,4.71
6.85,7.67,14,0,77.8696,1,9,12,5.28
2.6,1.5,13,1,77.6744,0,1,18,6.93
0.73,5.98,16,2,77.5001,1,10,6,10.0
1.75,5.17,5,2,77.3961,1,8,18,8.27
5.64,0.98,1,1,77.3718,1,1,20,2.18
0.54,0.88,12,1,77.7813,1,7,7,9.72
8.32,0.16,3,2,77.3906,2,2,14,2.15
3.56,5.75,14,1,77.439,0,2,14,10.0
4.62,3.56,5,1,77.277,1,6,14,4.76
8.54,7.85,1,1,77.4522,0,6,15,1.15
3.79,8.78,8,1,77.5711,0,7,14,6.61
5.43,8.66,5,2,77.5574,1,10,6,3.41
7.78,7.03,13,1,77.6678,2,1,3,5.29
7.32,5.65,14,1,77.1146,2,5,20,7.87
0.1,3.51,21,1,77.5495,1,10,3,8.54
1.69,9.28,6,2,77.7433,1,7,15,7.44
0.53,5.8,5,1,77.0887,2,9,10,7.34
7.99,3.86,21,1,77.3369,2,3,17,3.53
4.62,5.76,22,1,77.1596,0,4,7,6.28
6.09,8.17,10,1,77.0945,1,6,7,5.17
1.59,4.98,21,0,77.4707,2,5,1,6.69
6.12,5.95,2,1,77.7244,0,7,12,4.85
5.95,3.09,23,0,77.105,1,3,3,3.91
9.44,7.84,23,0,77.9217,2,7,9,0.0
0.93,4.92,19,1,77.6446,1,10,5,10.0
5.66,0.15,0,0,77.9664,1,0,0,1.23
7.95,6.77,15,0,77.6419,0,2,2,7.43
0.12,1.62,0,1,77.7254,2,9,19,4.46
1.01,4.33,10,1,77.3193,2,2,19,9.71
0.87,1.52,0,2,77.7165,1,2,18,5.18
2.51,3.33,15,2,77.6617,0,4,9,10.0
7.49,9.14,12,2,77.8467,2,8,11,5.52
8.03,7.21,1,0,77.7442,0,2,3,1.01
6.85,1.18,5,2,77.0386,1,4,7,1.99
6.79,1.71,1,1,77.4526,1,3,3,2.1
5.44,5.95,4,1,77.942,0,8,19,5.16
9.78,8.98,13,0,77.9291,0,0,7,2.83
3.93,7.0,21,0,77.3784,0,4,17,4.21
7.49,9.24,21,2,77.4579,0,4,14,3.02
3.94,6.14,21,0,77.8527,0,6,17,4.05
0.24,4.74,6,2,77.066,2,7,18,10.0
3.34,8.31,18,1,77.2684,2,10,4,7.01
3.5,1.39,22,1,77.5847,2,10,20,3.73
8.08,3.85,3,0,77.8544,0,4,16,2.94
0.58,8.37,4,1,77.2041,1,0,3,6.0
4.46,9.73,2,2,77.153,2,7,10,4.38
8.94,9.78,10,2,77.4236,2,3,11,5.27
1.81,4.92,3,1,77.2373,1,0,0,6.31
0.53,8.48,20,0,77.5544,0,10,5,4.13
1.16,7.44,15,1,77.4526,0,9,10,8.14
7.41,7.77,6,2,77.8465,1,4,9,5.05
6.05,6.29,23,2,77.471,1,0,5,5.69
8.55,5.11,17,1,77.3069,1,4,2,8.22
5.41,1.03,12,0,77.5997,0,5,8,5.75
9.55,1.72,23,1,77.6888,1,2,16,0.2
4.07,0.49,4,2,77.0591,0,5,13,3.44
8.08,6.51,6,1,77.1224,0,0,10,7.06
5.67,3.35,3,2,77.8451,1,8,12,5.47
1.09,8.53,12,1,77.2202,1,4,10,9.17
7.71,9.37,0,0,77.9153,2,1,6,0.17
7.42,2.52,1,2,77.5198,2,10,12,1.29
8.89,7.99,3,1,77.0587,1,10,18,0.8
2.38,9.17,5,0,77.0258,0,9,7,4.14
6.67,4.72,11,0,77.9842,1,2,9,6.05
5.48,6.13,7,2,77.0332,0,2,14,9.3
1.83,4.25,17,1,77.4158,2,6,12,10.0
4.09,5.85,11,2,77.0033,2,9,7,9.22
2.88,9.4,15,1,77.6636,1,9,2,7.62
8.48,9.17,12,0,77.7186,1,9,16,3.38
4.77,8.92,6,1,77.3475,2,10,12,5.32
1.01,9.04,18,0,77.5003,0,3,19,7.24
2.09,4.2,15,2,77.2218,2,0,6,10.0
2.71,4.9,17,2,77.897,0,5,5,10.0
0.58,0.59,18,1,77.6879,2,3,20,8.11
4.96,1.97,18,1,77.3024,1,9,1,4.63
7.46,1.38,17,0,77.7911,2,10,8,4.39
9.8,7.73,8,2,77.2049,0,4,6,4.63
5.27,2.41,7,2,77.8805,1,5,14,5.32
7.9,9.41,23,0,77.9897,1,6,8,1.17
5.45,9.42,21,1,77.7618,0,7,6,1.78
2.22,3.92,21,1,77.8825,1,2,18,7.56
6.74,0.18,6,0,77.7371,2,0,14,3.21
6.15,8.52,4,0,77.8497,0,4,5,2.03
9.12,4.18,16,2,77.5995,2,9,13,7.33
5.92,3.58,17,0,77.0413,1,9,11,7.29
0.61,2.41,17,1,77.0729,1,3,14,9.19
5.61,0.75,5,0,77.5012,1,1,14,0.57
8.37,5.87,12,2,77.2394,1,6,15,8.03
4.38,4.09,13,0,77.8165,0,1,11,8.83
0.69,3.04,9,0,77.3953,1,10,12,9.33
7.31,0.16,16,2,77.6487,0,7,10,6.52
9.0,0.09,14,2,77.616,2,5,18,4.75
3.89,1.64,4,2,77.6066,0,0,20,4.21
3.0,5.26,20,2,77.0905,1,10,18,7.59
3.94,7.3,20,1,77.1639,0,6,4,4.05
1.13,0.5,16,1,77.3702,0,9,2,8.44
9.04,9.65,15,2,77.9704,0,5,2,5.51
5.76,9.95,13,1,77.7778,2,4,9,6.46
2.42,4.16,0,1,77.2604,1,8,17,7.16
3.98,9.99,14,2,77.3161,1,0,4,7.4
1.83,3.57,9,2,77.6059,1,1,0,10.0
0.21,9.77,22,0,77.2284,2,9,4,4.29
4.73,7.98,11,2,77.9892,0,9,18,6.67
6.16,3.24,2,2,77.2825,1,5,10,6.0
7.75,9.68,3,2,77.6921,2,8,10,2.02
9.48,2.26,10,0,77.5731,2,10,12,2.18
8.37,7.15,13,2,77.4489,0,4,4,5.85
9.86,2.11,2,0,77.6364,2,1,3,0.0
2.11,2.58,2,2,77.1969,0,9,10,5.27
8.68,7.9,19,1,77.2434,1,3,11,4.35
4.17,2.9,1,0,77.974,2,5,8,1.68
4.16,0.04,8,1,77.254,2,5,18,5.71
5.95,1.14,19,2,77.4209,2,0,1,5.53
1.28,7.19,2,2,77.3935,1,10,12,4.67
1.64,1.89,4,2,77.7552,2,3,3,4.81
1.07,0.85,19,2,77.1268,1,2,10,7.59
4.89,6.68,14,0,77.8983,2,10,3,9.25
3.59,5.91,8,2,77.2558,1,9,0,9.89
6.79,7.09,13,0,77.6868,1,10,4,4.28
3.54,4.59,10,0,77.7727,0,1,14,8.15
7.93,6.33,2,1,77.382,0,0,4,3.17
6.54,6.23,17,0,77.0035,0,0,20,7.94
4.38,7.76,16,1,77.4875,0,6,14,6.84
7.01,2.57,10,2,77.5093,0,10,10,4.93
0.52,3.11,8,1,77.8801,1,10,5,10.0
0.18,4.08,6,0,77.2976,0,10,4,10.0
0.02,8.5,20,1,77.4195,0,10,1,4.7
2.37,1.72,0,2,77.8631,0,1,8,5.05
1.44,5.04,1,2,77.1794,0,7,18,8.19
7.13,2.27,0,2,77.3125,2,1,13,1.13
9.54,3.69,0,2,77.9649,1,7,11,3.5
4.69,3.37,22,0,77.3459,1,5,5,4.46
6.84,9.4,8,0,77.8977,1,9,10,4.85
2.5,6.8,18,2,77.5351,0,1,18,10.0
0.68,3.55,0,1,77.4092,0,1,10,7.94
7.31,5.33,11,1,77.4792,0,8,1,8.19
9.71,2.93,15,0,77.4463,1,10,16,2.31
8.68,4.53,3,2,77.0674,0,8,5,3.63
9.26,9.75,4,2,77.0692,2,10,19,1.27
4.66,4.01,19,1,77.5862,1,2,12,7.71
4.99,3.3,6,1,77.8011,1,5,10,8.39
3.49,7.62,16,2,77.796,1,3,15,8.24
4.21,1.87,2,2,77.2604,1,6,17,2.97
5.41,0.97,15,0,77.9944,0,7,9,6.0
6.91,3.1,21,0,77.6715,1,9,8,4.52
8.6,3.28,4,1,77.9344,0,8,0,4.62
3.92,4.85,13,0,77.2954,0,0,5,9.85
1.85,3.59,2,2,77.6453,0,7,11,7.37
5.67,2.47,0,0,77.0947,1,9,2,1.45
8.19,1.77,19,0,77.2061,0,0,8,2.89
6.29,3.81,3,1,77.2052,1,0,3,4.89
3.02,0.47,6,1,77.485,1,5,14,5.49
3.75,1.55,8,1,77.7597,1,7,18,6.89
4.81,9.12,7,0,77.2239,1,2,19,5.22
1.43,4.2,4,1,77.2339,1,0,12,6.85
2.57,6.69,13,1,77.6578,0,2,0,10.0
6.15,6.62,13,0,77.4258,0,10,5,8.05
1.49,1.81,18,0,77.3546,0,4,11,6.1
8.46,5.94,0,0,77.0245,0,1,14,3.4
8.7,1.16,10,2,77.7452,1,2,14,5.15
9.92,8.48,2,1,77.2192,2,1,8,0.04
6.23,5.74,23,2,77.5399,2,5,11,5.68
6.82,1.98,8,1,77.5391,2,8,6,4.04
6.02,8.98,1,2,77.8805,1,2,20,2.02
6.45,9.8,11,0,77.5408,1,2,7,5.23
6.07,9.9,14,0,77.6163,1,10,3,6.03
5.85,6.45,0,0,77.5065,1,5,3,3.51
3.34,8.78,2,0,77.4903,1,4,2,2.67
5.29,8.79,7,1,77.7618,2,2,7,6.22
6.53,8.77,3,1,77.6653,2,5,2,1.94
0.72,9.19,5,1,77.9226,1,4,10,4.28
2.31,6.4,19,1,77.8655,1,6,11,10.0
5.41,5.95,3,0,77.9205,2,10,20,4.91
0.63,4.63,5,0,77.8272,2,3,18,5.88
5.85,8.01,8,0,77.5819,2,10,6,4.06
4.19,2.43,10,1,77.4807,2,1,13,6.09
2.15,3.77,18,2,77.2865,1,4,17,10.0
9.37,4.01,19,0,77.2974,1,10,11,6.31
1.53,9.36,5,1,77.2347,2,4,8,4.48
8.96,9.34,23,0,77.2171,0,7,7,0.14
0.96,2.0,0,0,77.7146,2,6,19,3.7
7.08,5.58,8,1,77.2541,0,1,10,7.66
9.61,6.68,4,2,77.2342,1,9,13,4.61
5.76,4.37,14,1,77.7492,1,7,17,9.22
0.35,2.18,10,0,77.693,1,10,13,6.82
5.12,5.2,11,1,77.6142,2,8,18,7.49
7.24,9.23,11,2,77.8111,0,2,10,6.2
0.26,8.3,2,0,77.6631,2,6,20,5.14
0.95,0.64,19,1,77.7602,2,8,11,8.35
5.79,5.24,11,1,77.0861,1,0,1,9.09
3.97,4.97,20,2,77.1285,0,7,19,6.72
5.92,5.81,8,2,77.564,1,0,17,8.3
4.78,5.29,10,0,77.9026,1,7,12,8.17
1.24,8.99,22,1,77.9137,1,1,18,4.87
6.27,1.87,17,2,77.0163,1,6,2,6.61
7.41,8.99,22,1,77.3018,0,9,12,0.9
5.64,5.62,11,2,77.6419,2,10,13,8.06
9.0,0.7,9,1,77.8744,2,8,0,3.07
5.98,3.51,20,0,77.2453,2,5,20,3.22
0.44,1.52,0,2,77.5674,1,0,14,6.19
5.34,3.37,13,0,77.613,0,10,14,9.25
8.28,3.7,19,2,77.3299,1,7,1,7.05
8.63,2.43,7,1,77.7173,0,5,18,4.27
4.57,3.67,17,0,77.5212,2,1,1,7.72
1.9,7.55,9,0,77.8131,0,2,9,5.96
9.89,8.12,2,2,77.4481,1,7,16,0.59
8.76,7.53,21,1,77.5564,1,1,17,0.16
9.15,8.87,21,1,77.7506,2,1,10,1.24
6.14,0.14,10,0,77.6611,0,8,10,4.17
9.45,4.34,21,2,77.7045,1,9,15,3.67
7.64,5.99,13,2,77.3981,0,9,2,7.72
6.0,8.61,17,1,77.7442,1,9,7,6.56
8.24,0.4,23,2,77.183,2,0,19,0.94
7.87,1.9,12,2,77.7069,0,3,2,6.47
9.71,6.45,17,2,77.0571,2,7,4,7.47
7.82,7.93,8,0,77.986,0,5,19,3.02
9.4,9.4,17,2,77.2252,2,3,6,5.38
1.63,1.28,4,0,77.0459,0,0,18,2.68
2.76,1.62,14,0,77.5806,1,5,11,6.69
9.75,6.74,11,0,77.2623,0,6,17,4.67
3.3,7.39,23,0,77.0126,0,0,8,3.6
4.73,8.05,3,0,77.7859,0,7,6,1.85
7.11,1.07,12,1,77.0346,2,3,13,6.34
2.44,4.84,14,0,77.9429,1,4,19,10.0
2.07,9.14,5,0,77.0423,2,10,9,3.7
8.83,2.76,15,2,77.273,2,5,7,5.12
0.62,8.13,20,0,77.5525,2,3,9,3.37
6.07,8.33,14,1,77.9175,0,6,13,6.52
8.97,9.16,1,1,77.7299,0,6,17,1.99
5.35,8.38,4,0,77.4587,2,1,19,0.88
0.95,8.01,1,1,77.9739,1,7,12,5.28
9.9,5.01,21,0,77.1116,2,4,18,2.57
8.78,0.48,18,2,77.2259,1,2,19,3.99
2.14,0.06,2,1,77.9686,0,5,20,3.71
9.61,3.25,3,1,77.2236,1,6,13,3.66
5.94,6.14,4,0,77.5038,1,9,12,4.66
8.45,7.52,11,0,77.0771,1,8,5,2.55
3.23,0.35,0,0,77.2621,1,8,6,3.13
8.77,6.91,4,0,77.7053,0,3,15,1.85
7.42,0.64,13,1,77.5021,2,1,15,5.98
3.35,8.11,1,1,77.931,0,0,12,3.78
7.08,4.32,20,1,77.5921,2,3,3,4.59
9.17,7.5,23,2,77.0836,1,10,13,1.31
1.48,9.64,22,2,77.6085,2,8,2,5.1
2.09,7.81,10,2,77.7799,2,9,0,8.22
1.47,8.35,8,0,77.0537,0,9,11,6.97
9.16,3.17,17,0,77.7485,1,9,14,6.48
7.65,3.55,0,2,77.5068,2,6,16,4.6
5.37,0.78,3,0,77.6132,2,8,11,1.39
7.16,3.61,6,1,77.9015,1,7,18,7.52
7.16,2.24,10,0,77.2067,2,1,12,2.58
3.64,6.96,0,1,77.3067,0,3,11,7.18
8.74,4.77,18,1,77.0269,0,8,13,7.32
4.56,5.56,16,2,77.2045,2,4,8,10.0
3.23,1.16,21,0,77.8622,0,8,1,2.68
7.93,9.08,10,2,77.9832,1,5,0,5.63
2.71,2.13,21,0,77.4599,2,2,16,2.43
9.72,6.63,11,2,77.4912,1,8,8,7.52
6.43,6.63,22,0,77.5388,2,3,4,3.11
7.28,4.15,22,2,77.5118,2,0,17,5.63
3.41,9.92,4,2,77.9111,2,7,11,4.51
3.5,9.81,7,1,77.3966,0,0,19,6.03
2.02,0.3,4,2,77.3334,1,10,4,3.91
9.68,5.64,12,1,77.7871,2,7,19,8.1
5.96,2.69,4,0,77.5623,2,4,5,1.1
6.47,9.6,22,2,77.315,2,6,2,2.27
4.4,0.57,16,2,77.4079,2,9,8,6.68
1.0,0.03,23,1,77.6314,1,10,3,5.32
6.17,5.22,18,0,77.1816,1,10,12,6.48
8.29,6.75,1,1,77.8133,1,5,0,3.85
2.47,4.33,0,1,77.112,0,1,16,7.41
9.56,2.88,14,1,77.7654,1,6,20,4.31
2.64,3.45,4,0,77.5797,0,8,8,5.71
6.47,9.91,16,1,77.0538,1,3,12,6.59
3.6,8.48,21,2,77.6678,2,7,11,4.68
6.87,3.65,14,2,77.2166,2,8,0,8.57
9.1,4.71,16,1,77.4862,2,4,10,7.98
7.82,6.97,3,1,77.4122,2,9,2,4.53
0.76,2.53,5,2,77.2591,0,3,6,4.83
0.76,3.29,0,0,77.2179,1,1,3,5.73
3.89,1.84,18,1,77.429,0,4,20,5.48
0.81,3.84,1,1,77.3233,2,1,10,7.33
6.35,6.28,1,1,77.8912,2,10,17,4.41
7.93,2.13,16,0,77.4496,0,8,8,4.79
8.96,9.59,10,0,77.6186,0,5,10,3.11
9.35,1.72,19,0,77.0451,2,9,12,1.71
9.89,2.08,23,2,77.9463,0,2,18,0.0
4.3,0.66,22,1,77.9813,0,2,14,2.22
5.54,6.43,7,2,77.435,1,4,1,8.87
7.86,3.05,2,2,77.8342,2,8,5,4.78
7.13,4.53,6,1,77.2885,1,6,4,7.64
0.13,2.82,14,2,77.5163,0,7,2,8.76
9.8,4.24,22,0,77.8955,1,5,11,1.67
4.09,3.91,18,1,77.1043,1,5,3,9.46
8.18,5.16,13,1,77.1255,1,4,20,8.59
3.5,5.52,14,2,77.8494,0,4,8,10.0
9.47,7.31,4,2,77.9384,1,8,20,0.54
1.76,5.68,18,0,77.7646,1,3,12,9.96
5.72,5.6,15,1,77.2345,0,7,5,8.96
8.32,9.65,2,2,77.5511,2,5,6,2.77
7.13,9.27,22,1,77.0559,2,4,2,1.87
2.17,0.07,23,2,77.8368,0,5,16,4.74
3.98,7.72,8,0,77.5719,1,2,9,5.71
9.0,1.88,11,1,77.6117,1,0,1,2.93
2.14,3.95,12,1,77.3348,0,3,18,10.0
4.11,9.89,22,0,77.3201,0,1,11,3.18
5.7,8.2,8,0,77.839,0,6,19,5.21
6.34,5.82,0,2,77.2122,2,2,9,5.42
6.8,5.69,17,0,77.414,2,9,8,7.97
0.12,2.54,7,0,77.0221,0,10,6,7.7
6.99,9.81,13,2,77.319,1,0,5,5.61
2.24,2.66,7,2,77.9795,2,10,4,6.55
6.09,5.56,17,0,77.4868,2,8,11,7.68
0.45,5.82,13,0,77.2476,1,6,16,10.0
3.08,8.01,6,1,77.8474,2,6,19,6.04
5.32,4.9,4,1,77.4131,0,1,16,5.52
7.48,7.32,9,1,77.3885,0,5,15,4.89
3.61,6.15,6,2,77.7136,2,10,15,9.22
3.65,2.5,8,2,77.634,2,4,9,6.25
6.53,1.95,14,1,77.1918,0,10,8,5.69
7.05,6.61,10,0,77.3512,1,8,2,5.81
9.31,9.7,2,1,77.6842,0,10,0,0.88
0.07,7.22,1,1,77.1719,2,3,1,4.89
8.31,7.86,14,2,77.1655,0,6,17,6.84
0.42,9.94,2,2,77.0345,1,3,17,6.14
3.13,9.11,1,0,77.5507,2,10,6,2.0
0.8,9.7,6,1,77.5724,1,2,4,8.74
8.23,1.11,13,0,77.3102,1,4,3,3.32
0.07,8.52,5,2,77.3768,2,3,17,5.76
7.69,0.75,3,0,77.0403,1,0,5,1.12
9.51,4.54,16,2,77.8563,1,2,2,8.22
4.77,4.44,9,0,77.8314,2,2,19,7.54
6.29,0.96,4,0,77.7472,1,0,16,1.23
7.66,3.5,10,0,77.412,0,5,10,6.92
8.34,8.89,3,2,77.6471,1,3,20,2.69
4.58,4.93,17,2,77.4785,1,10,18,10.0
7.28,9.28,9,1,77.434,1,7,8,4.4
5.51,1.27,18,0,77.266,0,6,11,3.69
1.42,1.31,7,0,77.1186,2,0,3,7.13
9.63,4.32,4,1,77.6852,1,6,10,2.3
8.75,4.33,12,1,77.0433,1,1,18,7.91
4.37,1.86,12,1,77.0587,2,0,3,7.54
4.79,8.9,18,0,77.3653,2,2,16,6.03
8.88,0.58,8,1,77.8652,1,2,3,3.93
4.97,2.38,2,2,77.084,2,2,9,2.46
2.4,6.75,15,1,77.8875,0,3,8,10.0
2.49,1.74,7,0,77.8534,2,8,18,5.49
4.03,3.92,3,0,77.2619,2,10,6,4.77
3.38,1.25,3,2,77.1233,0,9,3,3.03
2.3,3.13,12,1,77.2149,0,4,15,10.0
3.12,8.53,9,0,77.7547,1,3,8,6.94
2.51,1.38,11,2,77.7497,0,10,14,7.24
